Multiplier,SSIM,Cost function
mul3999,0.9776245055287474,2859.544135198801
mul9924,0.976795528306664,2849.835955140001
mul2844,0.9757366660496312,2810.2559893920006
mul4948,0.974958825957183,2807.768774932201
mul4949,0.9738194383323432,2790.609995016001
mul9934,0.9723349463907496,2802.785727168001
mul4924,0.9719936078179532,2793.143724417001
mul4944,0.9685801292095731,2734.531907715001
mul4943,0.9683068381051784,2746.5897323232007
mul3944,0.9653763035985446,2746.5897323232007
mul4844,0.9626816412476646,2751.5033025480006
mul4834,0.9593692069217704,2763.6089585580003
mul2334,0.9080678809244918,2761.2014152896004
mul4394,0.9058329745183904,2746.5897323232007
mul4344,0.9000782503462574,2690.956150664401
mul4249,0.8682752168400544,2793.143724417001
mul4239,0.8665318106079835,2805.343941067201
mul4244,0.8662369764211876,2737.013906880001
mul2444,0.8590007183610096,2737.013906880001
mul1444,0.8566055762332725,2747.032324920001
mul9444,0.8547232668532191,2734.531907715001
mul4444,0.8491510819830254,2679.016233600001
mul4441,0.8436895466609934,2747.032324920001
mul2144,0.7388311369256272,2805.7512939840008
mul3144,0.7332718360204975,2759.1244938180007
mul4144,0.7274870135688808,2747.032324920001
mul3944,0.986398865974821,2746.5897323232007
mul3843,0.9849948774082884,2775.7375047648
mul3844,0.984368580960022,2763.6089585580003
mul4944,0.9831310202215062,2734.531907715001
mul4844,0.981089881594126,2751.5033025480006
mul4914,0.9805339199814757,2803.247220634201
mul4994,0.9745071586806172,2790.609995016001
mul4934,0.9730385279612348,2746.5897323232007
mul4923,0.9723297324928516,2805.343941067201
mul4884,0.9718227899752704,2824.950039912
mul4933,0.9715148723835852,2758.6704471282005
mul4833,0.9692940812371617,2775.7375047648
mul4849,0.967155136072816,2807.768774932201
mul3934,0.9658635976758868,2758.6704471282005
mul3942,0.962037016635026,2805.343941067201
mul3833,0.9615140520722728,2787.8889411684
mul4941,0.9493815413059378,2803.247220634201
mul4932,0.9250268145307332,2805.343941067201
mul3434,0.8886572612263413,2702.918957925601
mul4434,0.8850663599465548,2690.956150664401
mul4344,0.8698778754940512,2690.956150664401
mul3344,0.8622221715672752,2702.918957925601
mul4339,0.8306985144911457,2758.6704471282005
mul3444,0.8043507530276537,2690.956150664401
mul9444,0.795931681541132,2734.531907715001
mul4443,0.792647121703493,2690.956150664401
mul4444,0.7902202730155781,2679.016233600001
mul4442,0.7816973440243454,2737.013906880001
mul4244,0.7631514578572184,2737.013906880001
mul3144,0.7274003736566542,2759.1244938180007
mul4144,0.7195186988899736,2747.032324920001
mul4194,0.7176847669394464,2803.247220634201
mul4142,0.7031041769999875,2805.7512939840008
mul9998,0.9984139531146036,2921.986959258601
mul9993,0.9983228896552176,2859.544135198801
mul9994,0.9982219823954288,2847.2504955030013
mul8994,0.996907259963914,2864.5966605024005
mul9894,0.9967375834864366,2864.5966605024005
mul3994,0.9952797911928016,2802.785727168001
mul9944,0.9945201212724324,2790.609995016001
mul9934,0.9936658943148904,2802.785727168001
mul4993,0.9931352358282108,2802.785727168001
mul4994,0.9927807779981558,2790.609995016001
mul4923,0.9912638497303036,2805.343941067201
mul4944,0.990365669103219,2734.531907715001
mul4934,0.9875259126351438,2746.5897323232007
mul3833,0.9849534583531426,2787.8889411684
mul1934,0.982036585990836,2815.4572970760005
mul1943,0.9809668201861582,2815.4572970760005
mul2944,0.976826713357124,2793.143724417001
mul2844,0.9749827043010412,2810.2559893920006
mul4294,0.973726362466291,2793.143724417001
mul4244,0.9702562961093678,2737.013906880001
mul3494,0.9659988324794518,2746.5897323232007
mul3483,0.9644847420323616,2775.7375047648
mul3444,0.962656578197297,2690.956150664401
mul3443,0.961860837408974,2702.918957925601
mul3433,0.9585096907589276,2714.9046553836006
mul4444,0.9540839769539043,2679.016233600001
mul4434,0.9499829642301476,2690.956150664401
mul4344,0.946944820690924,2690.956150664401
mul4334,0.9427246932963048,2702.918957925601
mul4143,0.919343301607064,2759.1244938180007
mul3144,0.9134121603466848,2759.1244938180007
mul3134,0.9099081387608748,2771.2395529128003
mul4144,0.8975290400792358,2747.032324920001
mul9999,0.9982935508913487,2904.453409176001
mul9989,0.9982352174479008,2921.986959258601
mul9947,0.9961705717637364,2907.0446690304007
mul9949,0.9961581902610094,2847.2504955030013
mul9933,0.9952467091374844,2814.9843495168006
mul9934,0.9933018424254186,2802.785727168001
mul9944,0.9896132105705976,2790.609995016001
mul2934,0.9893764957089964,2805.343941067201
mul2833,0.988264351519632,2834.7749756928
mul9843,0.9870025627060288,2819.9923384860003
mul2944,0.9859804476033748,2793.143724417001
mul4949,0.983552970672505,2790.609995016001
mul4839,0.9814880886162684,2819.9923384860003
mul3934,0.9782886156782592,2758.6704471282005
mul4934,0.9762976501867684,2746.5897323232007
mul4842,0.9724656632378046,2810.2559893920006
mul3944,0.9719349563901936,2746.5897323232007
mul4944,0.970511432539649,2734.531907715001
mul4334,0.9659348381879692,2702.918957925601
mul3334,0.9647487198533494,2714.9046553836006
mul4344,0.9620483251013786,2690.956150664401
mul3344,0.9603885768755938,2702.918957925601
mul4333,0.9572367826290792,2714.9046553836006
mul3333,0.954735647375581,2726.9132430384
mul4343,0.951935098588156,2702.918957925601
mul4244,0.950432280420838,2737.013906880001
mul3343,0.9489589890754732,2714.9046553836006
mul2444,0.9419395825121806,2737.013906880001
mul4243,0.9389687055449872,2749.0962159864007
mul3433,0.932634391626913,2714.9046553836006
mul4433,0.9274514522129056,2702.918957925601
mul4443,0.9222411363392858,2690.956150664401
mul4444,0.9032351237017636,2679.016233600001
mul9999,0.9980838755419864,2904.453409176001
mul9989,0.9980688241642096,2921.986959258601
mul4999,0.9970945340498144,2847.2504955030013
mul4993,0.997048803366262,2802.785727168001
mul9943,0.9967040148802764,2802.785727168001
mul9933,0.9965733760060476,2814.9843495168006
mul8943,0.9963781539642692,2819.9923384860003
mul4943,0.9962932042913264,2746.5897323232007
mul9944,0.9959092499440928,2790.609995016001
mul4944,0.9953178737435512,2734.531907715001
mul3944,0.9948756338664912,2746.5897323232007
mul3933,0.9945908113908596,2770.7740521300007
mul4934,0.9941498909502576,2746.5897323232007
mul4844,0.9932278895331444,2751.5033025480006
mul3844,0.9928761629808734,2763.6089585580003
mul4931,0.9913611176350496,2815.4572970760005
mul1944,0.990947562787249,2803.247220634201
mul4914,0.9890638752271564,2803.247220634201
mul9443,0.980616378108023,2746.5897323232007
mul3443,0.9799524950292,2702.918957925601
mul4443,0.9787676073732632,2690.956150664401
mul4433,0.9768313040170832,2702.918957925601
mul4444,0.975772783901404,2679.016233600001
mul3344,0.975366834282623,2702.918957925601
mul3343,0.9751082104233784,2714.9046553836006
mul4334,0.9743538271056216,2702.918957925601
mul4434,0.9736910167852144,2690.956150664401
mul4441,0.9727504785081266,2747.032324920001
mul1444,0.9693733947674535,2747.032324920001
mul3144,0.958659070942598,2759.1244938180007
mul4143,0.9570551026445944,2759.1244938180007
mul4144,0.9527151833051004,2747.032324920001
mul4134,0.9500544490703076,2759.1244938180007
mul9999,0.997309507203234,2904.453409176001
mul9998,0.997274044446889,2921.986959258601
mul9929,0.994519113144377,2907.090599049001
mul2939,0.99309833160397,2862.1540793340005
mul2994,0.9917037614227224,2849.835955140001
mul9949,0.989937498997194,2847.2504955030013
mul9993,0.98955252551771,2859.544135198801
mul2933,0.9886060497273343,2817.5670479142004
mul2934,0.9879533739539428,2805.343941067201
mul2944,0.9860997724763862,2793.143724417001
mul2833,0.9848628771328918,2834.7749756928
mul4949,0.9845970389771584,2790.609995016001
mul4994,0.982302640830296,2790.609995016001
mul4341,0.9813766094908984,2759.1244938180007
mul4331,0.9783494313483844,2771.2395529128003
mul4942,0.9775728126732433,2793.143724417001
mul4349,0.9753171533789086,2746.5897323232007
mul4344,0.9744872746467248,2690.956150664401
mul4333,0.9725930524931105,2714.9046553836006
mul4934,0.9683146566978365,2746.5897323232007
mul3344,0.9664911818475952,2702.918957925601
mul4324,0.9608133476446068,2749.0962159864007
mul3324,0.9532924616463748,2761.2014152896004
mul3323,0.951904365610354,2773.3295047896004
mul1433,0.9468588117686758,2771.2395529128003
mul4244,0.944686815876065,2737.013906880001
mul4424,0.9424204250432922,2737.013906880001
mul4494,0.931883320682202,2734.531907715001
mul4444,0.9225577266721784,2679.016233600001
mul4441,0.8955805986647074,2747.032324920001
mul2144,0.8746871220217348,2805.7512939840008
mul3144,0.864281079644162,2759.1244938180007
mul4144,0.8554553504784316,2747.032324920001
mul9999,0.9985343408052656,2904.453409176001
mul9998,0.9984948316013016,2921.986959258601
mul9993,0.9980090066224911,2859.544135198801
mul9934,0.9977130758368876,2802.785727168001
mul9949,0.9974091679244824,2847.2504955030013
mul9944,0.9964586185467176,2790.609995016001
mul9943,0.9962591639464814,2802.785727168001
mul2934,0.9958946859441826,2805.343941067201
mul9834,0.9956370669804872,2819.9923384860003
mul4949,0.995213053531638,2790.609995016001
mul4994,0.994488500077398,2790.609995016001
mul4934,0.9942090458942944,2746.5897323232007
mul4933,0.9941510253847922,2758.6704471282005
mul4944,0.9932986399782212,2734.531907715001
mul4943,0.9930416687929896,2746.5897323232007
mul3944,0.9922448805204822,2746.5897323232007
mul4844,0.9909804460395716,2751.5033025480006
mul4843,0.9906967730603355,2763.6089585580003
mul9439,0.9821338036744868,2802.785727168001
mul9434,0.981285204086474,2746.5897323232007
mul3444,0.9773263195211568,2690.956150664401
mul4444,0.975128963764111,2679.016233600001
mul9134,0.9728954455464804,2815.4572970760005
mul9144,0.971166647354536,2803.247220634201
mul4399,0.9701404281522116,2802.785727168001
mul4394,0.9693963016057257,2746.5897323232007
mul4344,0.967745062129511,2690.956150664401
mul4343,0.9671772979285764,2702.918957925601
mul3334,0.9603315257999108,2714.9046553836006
mul3344,0.9590281254909482,2702.918957925601
mul4244,0.944551364506768,2737.013906880001
mul9244,0.9421025294627892,2793.143724417001
mul3244,0.9319422590508092,2749.0962159864007
mul9998,0.9973677974839796,2921.986959258601
mul9999,0.9971518198011934,2904.453409176001
mul9994,0.99654697079997,2847.2504955030013
mul4998,0.9964750860651002,2864.5966605024005
mul4999,0.996031711985904,2847.2504955030013
mul4994,0.995676528573974,2790.609995016001
mul4924,0.9951311257068484,2793.143724417001
mul3984,0.994085840014304,2819.9923384860003
mul4941,0.9927087095394193,2803.247220634201
mul2941,0.9916149635943088,2862.5803331202005
mul4944,0.9908961611386814,2734.531907715001
mul4934,0.990503983470892,2746.5897323232007
mul3943,0.9886520841513708,2758.6704471282005
mul3944,0.988328850278684,2746.5897323232007
mul4949,0.9878709365066892,2790.609995016001
mul3949,0.9867912035722072,2802.785727168001
mul4844,0.9848420754543674,2751.5033025480006
mul3844,0.9824134464038948,2763.6089585580003
mul3448,0.964064673986322,2763.6089585580003
mul3449,0.9631263858618192,2746.5897323232007
mul3443,0.9618363935549272,2702.918957925601
mul4444,0.960957587370534,2679.016233600001
mul1444,0.9568005304155344,2747.032324920001
mul4424,0.954367870850124,2737.013906880001
mul4494,0.9504369777683974,2734.531907715001
mul4394,0.9446737290107288,2746.5897323232007
mul4341,0.9429050227461442,2759.1244938180007
mul4324,0.940562784758099,2749.0962159864007
mul4344,0.933679930344002,2690.956150664401
mul3344,0.928781847972506,2702.918957925601
mul4124,0.9033634380790638,2805.7512939840008
mul3194,0.8988756726904781,2815.4572970760005
mul4194,0.8951263476944824,2803.247220634201
mul9999,0.9997706760625786,2904.453409176001
mul9994,0.9994995334233212,2847.2504955030013
mul9984,0.999407985346549,2864.5966605024005
mul9949,0.998846137033177,2847.2504955030013
mul9944,0.9986207869326956,2790.609995016001
mul9834,0.9984428132110048,2819.9923384860003
mul2934,0.9980346277159956,2805.343941067201
mul4949,0.9977492973225576,2790.609995016001
mul3994,0.9975427398133934,2802.785727168001
mul4994,0.9972205326086134,2790.609995016001
mul4944,0.9970673790985506,2734.531907715001
mul3934,0.996193863624276,2758.6704471282005
mul4934,0.9955504271921268,2746.5897323232007
mul4943,0.9952416789813362,2746.5897323232007
mul4933,0.9935788515685938,2758.6704471282005
mul3943,0.9913330518411057,2758.6704471282005
mul3933,0.9903481626685612,2770.7740521300007
mul9941,0.9817180271978302,2860.0245295344007
mul4439,0.9620832351552586,2746.5897323232007
mul3434,0.9604349001823898,2702.918957925601
mul4234,0.9520279527150736,2749.0962159864007
mul4434,0.9488086046822716,2690.956150664401
mul3244,0.940451029370214,2749.0962159864007
mul4344,0.9173379840229264,2690.956150664401
mul4334,0.9150762573566807,2702.918957925601
mul3449,0.908833125320196,2746.5897323232007
mul3344,0.8990571005467103,2702.918957925601
mul3444,0.8873981861760883,2690.956150664401
mul4444,0.869508330978696,2679.016233600001
mul3144,0.7713699059673589,2759.1244938180007
mul9144,0.7567794897819254,2803.247220634201
mul4144,0.7513620744856752,2747.032324920001
mul4149,0.7487258325681271,2803.247220634201
mul9989,0.9932697888726448,2921.986959258601
mul4989,0.9926075855695122,2864.5966605024005
mul4999,0.9922339469004504,2847.2504955030013
mul9949,0.9910347459467812,2847.2504955030013
mul4949,0.990324234843002,2790.609995016001
mul4929,0.9899510397369952,2849.835955140001
mul4942,0.989819415270226,2793.143724417001
mul9993,0.9895376759870896,2859.544135198801
mul9943,0.9889173618760152,2802.785727168001
mul4934,0.988507143974474,2746.5897323232007
mul4944,0.9876898347842872,2734.531907715001
mul3944,0.987335965365536,2746.5897323232007
mul1944,0.985266856581732,2803.247220634201
mul4913,0.9788708419947098,2815.4572970760005
mul4914,0.9756533608313294,2803.247220634201
mul3914,0.9754616700189044,2815.4572970760005
mul4844,0.9734353428361566,2751.5033025480006
mul3844,0.9687656320986968,2763.6089585580003
mul4442,0.9275657568533516,2737.013906880001
mul4449,0.9267671557576006,2734.531907715001
mul4444,0.9240836367677432,2679.016233600001
mul3434,0.921611469012522,2702.918957925601
mul4244,0.9110048812075248,2737.013906880001
mul2344,0.9022935253066414,2749.0962159864007
mul4344,0.90129923869826,2690.956150664401
mul4343,0.9005944697519025,2702.918957925601
mul4349,0.8982539916859498,2746.5897323232007
mul3344,0.8931263575247028,2702.918957925601
mul3343,0.892391928463802,2714.9046553836006
mul4134,0.8608896158268827,2759.1244938180007
mul3144,0.7788537143527878,2759.1244938180007
mul4144,0.7717329014201865,2747.032324920001
mul2144,0.7695452604003088,2805.7512939840008
mul9989,0.9980627550232584,2921.986959258601
mul9999,0.9980098118970188,2904.453409176001
mul4999,0.9970909896485284,2847.2504955030013
mul4992,0.9966775811237836,2849.835955140001
mul9929,0.9966267858474316,2907.090599049001
mul9942,0.9963240279217344,2849.835955140001
mul4942,0.9958603728640784,2793.143724417001
mul9934,0.9954163868787792,2802.785727168001
mul4943,0.9951357300482132,2746.5897323232007
mul4934,0.9949098464125326,2746.5897323232007
mul3994,0.9945445240893468,2802.785727168001
mul3943,0.993619015955829,2758.6704471282005
mul3934,0.9934939168418874,2758.6704471282005
mul4944,0.9920224723836732,2734.531907715001
mul9944,0.9915231929215906,2790.609995016001
mul3944,0.9901007620540102,2746.5897323232007
mul4844,0.987374601172549,2751.5033025480006
mul4914,0.9773847945486568,2803.247220634201
mul4344,0.9654004089964427,2690.956150664401
mul4343,0.9649656134740192,2702.918957925601
mul3433,0.9640017555124948,2714.9046553836006
mul3344,0.9633717619272776,2702.918957925601
mul4349,0.9619778717700392,2746.5897323232007
mul4434,0.9615885301564716,2690.956150664401
mul4442,0.959778613099423,2737.013906880001
mul3434,0.9587625086485562,2702.918957925601
mul3333,0.957926667964328,2726.9132430384
mul4443,0.9572770886089034,2690.956150664401
mul4444,0.9485171580393036,2679.016233600001
mul4134,0.9313746204742688,2759.1244938180007
mul4143,0.9277572313155484,2759.1244938180007
mul4414,0.9268123190965888,2747.032324920001
mul4144,0.9166501766306082,2747.032324920001
mul9999,0.9995407979620292,2904.453409176001
mul9998,0.9995273248893976,2921.986959258601
mul9994,0.9988220604214924,2847.2504955030013
mul9993,0.99850118713819,2859.544135198801
mul9939,0.998411992089362,2859.544135198801
mul4999,0.9980885727088582,2847.2504955030013
mul9944,0.9974673069423784,2790.609995016001
mul4949,0.997230421699434,2790.609995016001
mul3949,0.9971503168786472,2802.785727168001
mul3944,0.996694780358278,2746.5897323232007
mul4994,0.9965258236519436,2790.609995016001
mul4944,0.9958690494974904,2734.531907715001
mul3844,0.9952971556080408,2763.6089585580003
mul4943,0.9950218899794044,2746.5897323232007
mul4933,0.9937295965115926,2758.6704471282005
mul4834,0.993468367992656,2763.6089585580003
mul3924,0.9924650469439606,2805.343941067201
mul4914,0.99143027132637,2803.247220634201
mul9449,0.9898909343951238,2790.609995016001
mul9334,0.9893325510222594,2758.6704471282005
mul4449,0.9888914995926588,2734.531907715001
mul9444,0.9884237797260425,2734.531907715001
mul3334,0.9877922008207344,2714.9046553836006
mul4444,0.9865797186650735,2679.016233600001
mul4333,0.9857920237856864,2714.9046553836006
mul4343,0.9852458491061422,2702.918957925601
mul4434,0.9837897157385962,2690.956150664401
mul4424,0.9817574928180236,2737.013906880001
mul4414,0.980174308907108,2747.032324920001
mul4149,0.9776244210199734,2803.247220634201
mul3144,0.9756564683917368,2759.1244938180007
mul4144,0.9750258754574912,2747.032324920001
mul4134,0.9712076670115424,2759.1244938180007
mul9999,0.9880051778619208,2904.453409176001
mul9899,0.9873951680639094,2921.986959258601
mul9929,0.9850064927542764,2907.090599049001
mul2942,0.9828894336372418,2852.3244375990007
mul2943,0.979085686447054,2805.343941067201
mul2944,0.9769933163223232,2793.143724417001
mul2833,0.9749633378523146,2834.7749756928
mul4999,0.9717596133170148,2847.2504955030013
mul4929,0.9703266697919328,2849.835955140001
mul3999,0.9693629540025837,2859.544135198801
mul4949,0.9657139340098784,2790.609995016001
mul4849,0.964706271156268,2807.768774932201
mul4994,0.9579305774859924,2790.609995016001
mul4924,0.954349509094815,2793.143724417001
mul3994,0.9519878695295922,2802.785727168001
mul4944,0.9466913249767376,2734.531907715001
mul9933,0.94419107476146,2814.9843495168006
mul3944,0.9335831601434892,2746.5897323232007
mul3933,0.9178855905001156,2770.7740521300007
mul4349,0.9130195840931802,2746.5897323232007
mul4343,0.9104690397058224,2702.918957925601
mul4344,0.9070653497561336,2690.956150664401
mul4334,0.9043719199153124,2702.918957925601
mul3344,0.900180736795321,2702.918957925601
mul4243,0.8945943770151792,2749.0962159864007
mul3244,0.8819202400370006,2749.0962159864007
mul2444,0.872848320325185,2737.013906880001
mul4449,0.8605961083897932,2734.531907715001
mul4444,0.8454324728661847,2679.016233600001
mul4414,0.8203645572275075,2747.032324920001
mul9149,0.7976920371643397,2860.0245295344007
mul4149,0.7867338299915311,2803.247220634201
mul4144,0.7748900149300035,2747.032324920001
mul9999,0.9976507948102868,2904.453409176001
mul9989,0.997560953884022,2921.986959258601
mul4998,0.9964271700539344,2864.5966605024005
mul4999,0.99599113217348,2847.2504955030013
mul9949,0.9956727483590846,2847.2504955030013
mul4948,0.995370947636565,2807.768774932201
mul4949,0.994921581878124,2790.609995016001
mul4938,0.9944241777167772,2819.9923384860003
mul4939,0.9939206245960832,2802.785727168001
mul4994,0.9935029229873428,2790.609995016001
mul4993,0.993483833426978,2802.785727168001
mul2944,0.9929078641938884,2793.143724417001
mul4943,0.9923065280672476,2746.5897323232007
mul4944,0.9921760927814672,2734.531907715001
mul4934,0.991234305098932,2746.5897323232007
mul3944,0.9898618270668604,2746.5897323232007
mul3934,0.9894567757522594,2758.6704471282005
mul4844,0.9870002560502892,2751.5033025480006
mul3844,0.984582688213629,2763.6089585580003
mul4448,0.9678300172224216,2751.5033025480006
mul4449,0.9673892000897224,2734.531907715001
mul3448,0.9652032388293996,2763.6089585580003
mul4424,0.9645194004725351,2737.013906880001
mul4344,0.9636541367232192,2690.956150664401
mul4444,0.9616522190555996,2679.016233600001
mul4434,0.9608587466576404,2690.956150664401
mul3244,0.9440023264616144,2749.0962159864007
mul4249,0.9422663955321632,2793.143724417001
mul4239,0.9418591043768348,2805.343941067201
mul4242,0.9415073893929926,2795.5804766400006
mul9144,0.9404861573890614,2803.247220634201
mul4144,0.9393516156589704,2747.032324920001
mul4134,0.9375480530541704,2759.1244938180007
mul3999,0.9978941731708773,2859.544135198801
mul9999,0.9977488688605232,2904.453409176001
mul4999,0.9976936221368602,2847.2504955030013
mul3949,0.9966706412704314,2802.785727168001
mul2949,0.9965402813133504,2849.835955140001
mul4949,0.9964453758497432,2790.609995016001
mul4993,0.996321395484946,2802.785727168001
mul3944,0.9949379772892676,2746.5897323232007
mul4944,0.994649759630062,2734.531907715001
mul4923,0.9935306752641502,2805.343941067201
mul1944,0.9932610793372588,2803.247220634201
mul1943,0.9929216603810072,2815.4572970760005
mul4942,0.992462489809258,2793.143724417001
mul3834,0.9914089273540636,2775.7375047648
mul4844,0.9909426092581348,2751.5033025480006
mul4843,0.990243375152142,2763.6089585580003
mul4924,0.9889156308720228,2793.143724417001
mul4841,0.9860815314804522,2820.4251138360005
mul3433,0.9703700618415542,2714.9046553836006
mul4443,0.9697031656589388,2690.956150664401
mul4444,0.9683690643876772,2679.016233600001
mul4414,0.9613784788248344,2747.032324920001
mul4442,0.9610566865944016,2737.013906880001
mul4339,0.9606883463192502,2758.6704471282005
mul4344,0.9586579050951364,2690.956150664401
mul4244,0.9575409137612668,2737.013906880001
mul4343,0.9552423294862646,2702.918957925601
mul2343,0.9548789717850998,2761.2014152896004
mul4243,0.9509716359341466,2749.0962159864007
mul4143,0.9365590243011228,2759.1244938180007
mul4144,0.9353800163669236,2747.032324920001
mul4149,0.9350185593929422,2803.247220634201
mul4124,0.9245476607796986,2805.7512939840008
mul9999,0.995969544066348,2904.453409176001
mul9998,0.9957856825083377,2921.986959258601
mul9929,0.9952228449775176,2907.090599049001
mul9994,0.9949778616703764,2847.2504955030013
mul9949,0.99428981590952,2847.2504955030013
mul2994,0.993881437320825,2849.835955140001
mul2943,0.9934303485237216,2805.343941067201
mul2944,0.9934068360639604,2793.143724417001
mul9924,0.9929234471904912,2849.835955140001
mul4929,0.9923255684133924,2849.835955140001
mul9944,0.9921308613383104,2790.609995016001
mul4949,0.9913298023260404,2790.609995016001
mul9934,0.9904355166485254,2802.785727168001
mul4944,0.9881224983315144,2734.531907715001
mul3944,0.9880801816825768,2746.5897323232007
mul4934,0.983850887299474,2746.5897323232007
mul4838,0.9824915000768756,2837.2214348676
mul4834,0.9797371295695126,2763.6089585580003
mul4241,0.9260212091736852,2805.7512939840008
mul4442,0.9146478250101858,2737.013906880001
mul2433,0.9055813514360552,2761.2014152896004
mul4424,0.904895672629642,2737.013906880001
mul4444,0.9009786356662962,2679.016233600001
mul4434,0.8976767119592837,2690.956150664401
mul4413,0.8965131590680065,2759.1244938180007
mul4414,0.896094471222502,2747.032324920001
mul1449,0.8951833169286916,2803.247220634201
mul4144,0.8929325585063189,2747.032324920001
mul4342,0.8924867826380841,2749.0962159864007
mul4244,0.8890156872975816,2737.013906880001
mul4234,0.8851203192119452,2749.0962159864007
mul2344,0.8802937707808155,2749.0962159864007
mul4344,0.8658747894602346,2690.956150664401
mul9999,0.9978974879585262,2904.453409176001
mul9989,0.9977675968340204,2921.986959258601
mul9939,0.9958538114853008,2859.544135198801
mul9949,0.9950063060854492,2847.2504955030013
mul9933,0.992089598874416,2814.9843495168006
mul9934,0.990596017329132,2802.785727168001
mul2934,0.9863168754502836,2805.343941067201
mul9943,0.9837286744139884,2802.785727168001
mul9944,0.9829882705336084,2790.609995016001
mul4939,0.9807005392949718,2802.785727168001
mul2944,0.9802949643556146,2793.143724417001
mul4948,0.9770786204254794,2807.768774932201
mul9344,0.972788138885247,2746.5897323232007
mul9324,0.9714854871484748,2805.343941067201
mul9334,0.9707346530045942,2758.6704471282005
mul4349,0.9694415210982414,2746.5897323232007
mul4333,0.9673106911922932,2714.9046553836006
mul4343,0.9657547874123557,2702.918957925601
mul4344,0.964041359576772,2690.956150664401
mul2334,0.9611292962987228,2761.2014152896004
mul2344,0.9594232936726343,2749.0962159864007
mul3944,0.9556979153592076,2746.5897323232007
mul4944,0.9543952557720548,2734.531907715001
mul1344,0.9482472914053462,2759.1244938180007
mul2433,0.933112372589126,2761.2014152896004
mul2434,0.9323984823252546,2749.0962159864007
mul2444,0.9192570602865324,2737.013906880001
mul1444,0.9140796130133608,2747.032324920001
mul9444,0.9032574633790506,2734.531907715001
mul3434,0.8926787093536357,2702.918957925601
mul4434,0.8870725103838143,2690.956150664401
mul4444,0.8756711779805085,2679.016233600001
mul4144,0.852104320561381,2747.032324920001
mul9998,0.9986082934611452,2921.986959258601
mul9999,0.9985957455800576,2904.453409176001
mul9994,0.9976671749684224,2847.2504955030013
mul9939,0.9965411242677304,2859.544135198801
mul9934,0.9955457012170128,2802.785727168001
mul9944,0.9951599813658518,2790.609995016001
mul4948,0.9938871376953986,2807.768774932201
mul4949,0.9935773273375366,2790.609995016001
mul4944,0.9915926723829236,2734.531907715001
mul4943,0.9913997793346824,2746.5897323232007
mul3944,0.988601503223644,2746.5897323232007
mul3943,0.9881532629748284,2758.6704471282005
mul1944,0.9869268353337188,2803.247220634201
mul2944,0.9845030432701736,2793.143724417001
mul4914,0.9799230203129145,2803.247220634201
mul9143,0.9701616541940652,2815.4572970760005
mul4894,0.96938864315083,2807.768774932201
mul4834,0.966285579089882,2763.6089585580003
mul4844,0.9647061056862426,2751.5033025480006
mul1334,0.9626349438099716,2771.2395529128003
mul1333,0.962102987671574,2783.3775022044
mul4394,0.9613636134188432,2746.5897323232007
mul4334,0.9594316012918912,2702.918957925601
mul4333,0.9590182195036074,2714.9046553836006
mul9444,0.9573420009713808,2734.531907715001
mul4444,0.9549514830206296,2679.016233600001
mul4244,0.952418470672702,2737.013906880001
mul3334,0.9503516144090648,2714.9046553836006
mul3333,0.949199499945692,2726.9132430384
mul3344,0.9462880792374032,2702.918957925601
mul3444,0.9452276728106258,2690.956150664401
mul3442,0.9351925107577852,2749.0962159864007
mul4243,0.9296294417848566,2749.0962159864007
mul9983,0.9963279228009772,2876.9381316000004
mul9993,0.9957625546893196,2859.544135198801
mul9942,0.9951287515826294,2849.835955140001
mul9932,0.9948609448336556,2862.1540793340005
mul9949,0.9947606376544188,2847.2504955030013
mul2943,0.9943514169021428,2805.343941067201
mul9944,0.993835823467372,2790.609995016001
mul9934,0.9932781842733408,2802.785727168001
mul4942,0.9929159450857932,2793.143724417001
mul4949,0.9924663930384352,2790.609995016001
mul4944,0.9912541361748612,2734.531907715001
mul4934,0.9897741586686476,2746.5897323232007
mul4834,0.9881008030547273,2763.6089585580003
mul4994,0.9841743631994369,2790.609995016001
mul4814,0.9808600226840052,2820.4251138360005
mul9442,0.9692965836112276,2793.143724417001
mul4442,0.9679264699371648,2737.013906880001
mul4443,0.9652768948163412,2690.956150664401
mul3443,0.964114303128394,2702.918957925601
mul9444,0.961998274100852,2734.531907715001
mul4444,0.9603480885239568,2679.016233600001
mul2444,0.9592131631433358,2737.013906880001
mul4434,0.9586950584254889,2690.956150664401
mul4331,0.957197391326683,2771.2395529128003
mul2344,0.9543211650405016,2749.0962159864007
mul4244,0.951939279760004,2737.013906880001
mul3494,0.9514561299955292,2746.5897323232007
mul4344,0.945371213156637,2690.956150664401
mul4333,0.9423891049046792,2714.9046553836006
mul4144,0.9349537327216556,2747.032324920001
mul3413,0.9258403328407864,2771.2395529128003
mul4413,0.9250381156272864,2759.1244938180007
mul4414,0.9029825864773692,2747.032324920001
mul3993,0.995436470074104,2814.9843495168006
mul9993,0.995017899853948,2859.544135198801
mul4993,0.99413246528676,2802.785727168001
mul9893,0.993525355252436,2876.9381316000004
mul4893,0.9926249419714752,2819.9923384860003
mul3833,0.9901477846302608,2787.8889411684
mul3843,0.9898544349727704,2775.7375047648
mul3943,0.9890124317872916,2758.6704471282005
mul4843,0.988660652905447,2763.6089585580003
mul4943,0.9878386212822036,2746.5897323232007
